Temps Sain Incubation Asymptotiques Benins Graves QuarantaineB QuarantaineG Hopital Morts RetablisTotal Total ConfinesGrave ConfinesAsymptotique ConfinesBenin ConfinesRetabli ConfinesTotal InfectesTotal InfectesConnu ConfinesSains
549.411 19372.6886520859 7.1981730060 6.3980802013 0.6856094673 0.7404801796 3.6665152739 0.0000000000 6.4337645145 5184.3559217452 77417.8084628428 94815.6440782543 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 17.9244496365 10.1002797884 0.0000000000 
550.390 19371.1442737157 7.0040542539 6.2259032271 0.6671347091 0.7205158689 3.5683618681 0.0000000000 6.2608356579 5184.4436321764 77419.9888771710 94815.5563678231 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 17.4427513311 9.8291975260 0.0000000000 
551.370 19369.6415903176 6.8151290746 6.0583133285 0.6491534556 0.7010854391 3.4727964088 0.0000000000 6.0925028538 5184.5289808099 77422.1106739088 94815.4710191896 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 16.9738514859 9.5652992627 0.0000000000 
552.349 19368.1794838702 6.6312607299 5.8951907730 0.6316527553 0.6821748479 3.3797527562 0.0000000000 5.9286467219 5184.6120306454 77424.1754116311 94815.3879693541 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 16.5174178542 9.3083994781 0.0000000000 
553.328 19366.7568659211 6.4523159627 5.7364188208 0.6146199843 0.6637704095 3.2891663499 0.0000000000 5.7691508343 5184.6928430341 77426.1846083924 94815.3071569654 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 16.0731263986 9.0583171841 0.0000000000 
554.308 19365.3726768273 6.2781649153 5.5818836571 0.5980428386 0.6458587866 3.2009741770 0.0000000000 5.6139016506 5184.7714777200 77428.1397427310 94815.2285222795 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 15.6406611099 8.8148758276 0.0000000000 
555.287 19364.0258850129 6.1086810482 5.4314743257 0.5819093266 0.6284269822 3.1151147411 0.0000000000 5.4627884542 5184.8479928804 77430.0422546514 94815.1520071191 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 15.2197138298 8.5779031953 0.0000000000 
556.266 19362.7154862459 5.9437410616 5.2850826636 0.5662077617 0.6114623312 3.0315280306 0.0000000000 5.3157032889 5184.9224451655 77431.8935465837 94815.0775548340 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 14.8099840761 8.3472313195 0.0000000000 
557.246 19361.4405029320 5.7832248175 5.1426032368 0.5509267554 0.5949524927 2.9501554882 0.0000000000 5.1725408970 5184.9948897369 77433.6949843236 94815.0051102627 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 14.4111788702 8.1226963852 0.0000000000 
558.225 19360.1999834254 5.6270152640 5.0039332771 0.5360552097 0.5788854424 2.8709399805 0.0000000000 5.0331986582 5185.0653803054 77435.4478979485 94814.9346196941 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 14.0230125680 7.9041386388 0.0000000000 
559.204 19358.9930013569 5.4749983609 4.8689726203 0.5215823109 0.5632494646 2.7938257678 0.0000000000 4.8975765300 5185.1339691682 77437.1535827149 94814.8660308314 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 13.6452066935 7.6914022977 0.0000000000 
560.184 19357.8186549785 5.3270630066 4.7376236453 0.5074975220 0.5480331453 2.7187584742 0.0000000000 4.7655769880 5185.2007072441 77438.8132999342 94814.7992927554 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 13.2774897748 7.4843354622 0.0000000000 
561.163 19356.6760665238 5.1831009672 4.6097912144 0.4937905768 0.5332253643 2.6456850589 0.0000000000 4.6371049689 5185.2656441095 77440.4282778288 94814.7343558900 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 12.9195971834 7.2827900278 0.0000000000 
562.142 19355.5643815847 5.0430068061 4.4853826150 0.4804514731 0.5188152887 2.5745537869 0.0000000000 4.5120678128 5185.3288280322 77441.9997123683 94814.6711719673 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 12.5712709764 7.0866215996 0.0000000000 
563.122 19354.4827685026 4.9066778161 4.3643075018 0.4674704660 0.5047923653 2.5053142003 0.0000000000 4.3903752078 5185.3903060050 77443.5287680862 94814.6096939945 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 12.2322597411 6.8956894081 0.0000000000 
564.101 19353.4304177762 4.7740139521 4.2464778408 0.4548380623 0.4911463141 2.4379170907 0.0000000000 4.2719391350 5185.4501237784 77445.0165788779 94814.5498762212 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 11.9023184428 6.7098562257 0.0000000000 
565.080 19352.4065414827 4.6449177658 4.1318078538 0.4425450138 0.4778671216 2.3723144716 0.0000000000 4.1566738146 5185.5083258925 77446.4642487795 94814.4916741070 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 11.5812082754 6.5289882862 0.0000000000 
566.060 19351.4103727140 4.5192943416 4.0202139647 0.4305823117 0.4649450342 2.3084595506 0.0000000000 4.0444956533 5185.5649557082 77447.8728527281 94814.4350442913 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 11.2686965146 6.3529552039 0.0000000000 
567.039 19350.4411650272 4.3970512338 3.9116147463 0.4189411805 0.4523705518 2.2463067031 0.0000000000 3.9353231924 5185.6200554375 77449.2434373055 94814.3799445620 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 10.9645563741 6.1816298955 0.0000000000 
568.018 19349.4981919085 4.2780984054 3.8059308683 0.4076130724 0.4401344213 2.1858114461 0.0000000000 3.8290770568 5185.6736661732 77450.5770214622 94814.3263338263 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 10.6685668649 6.0148885029 0.0000000000 
568.998 19348.5807462509 4.1623481683 3.7030850464 0.3965896616 0.4282276310 2.1269304119 0.0000000000 3.7256799058 5185.7258279177 77451.8745972257 94814.2741720817 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 10.3805126566 5.8526103176 0.0000000000 
569.977 19347.6881398450 4.0497151243 3.6030019929 0.3858628388 0.4166414039 2.0696213226 0.0000000000 3.6250563837 5185.7765796115 77453.1371303910 94814.2234203879 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 10.1001839420 5.6946777063 0.0000000000 
570.956 19346.8197028823 3.9401161082 3.5056083676 0.3754247062 0.4053671924 2.0138429658 0.0000000000 3.5271330725 5185.8259591602 77454.3655611949 94814.1740408391 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 9.8273763044 5.5409760383 0.0000000000 
571.936 19345.9747834719 3.8334701318 3.4108327301 0.3652675715 0.3943966725 1.9595551691 0.0000000000 3.4318384446 5185.8740034621 77455.5608049738 94814.1259965372 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 9.5618905877 5.3913936137 0.0000000000 
572.915 19345.1527471683 3.7296983288 3.3186054933 0.3553839434 0.3837217378 1.9067187767 0.0000000000 3.3391028175 5185.9207484337 77456.7237528057 94814.0792515656 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 9.3035327687 5.2458215943 0.0000000000 
573.894 19344.3529765127 3.6287239017 3.2288588776 0.3457665265 0.3733344944 1.8552956253 0.0000000000 3.2488583086 5185.9662290356 77457.8552721364 94814.0337709637 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 9.0521138324 5.1041539339 0.0000000000 
574.874 19343.5748705844 3.5304720693 3.1415268664 0.3364082162 0.3632272556 1.8052485210 0.0000000000 3.1610387910 5186.0104792972 77458.9562073908 94813.9895207020 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 8.8074496501 4.9662873119 0.0000000000 
575.853 19342.8178445646 3.4348700162 3.0565451620 0.3273020938 0.3533925364 1.7565412164 0.0000000000 3.0755798511 5186.0535323413 77460.0273805686 94813.9464676580 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 8.5693608597 4.8321210675 0.0000000000 
576.832 19342.0813293117 3.3418468421 2.9738511434 0.3184414223 0.3438230483 1.7091383887 0.0000000000 2.9924187459 5186.0954204074 77461.0695918262 94813.9045795920 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 8.3376727486 4.7015571346 0.0000000000 
577.812 19341.3647709462 3.2513335139 2.8933838240 0.3098196413 0.3345116949 1.6630056169 0.0000000000 2.9114943624 5186.1361748749 77462.0836200435 94813.8638251244 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 8.1122151395 4.5744999793 0.0000000000 
578.791 19340.6676304474 3.1632628178 2.8150838111 0.3014303629 0.3254515664 1.6181093612 0.0000000000 2.8327471767 5186.1758262859 77463.0702233772 94813.8241737134 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 7.8928222783 4.4508565379 0.0000000000 
579.770 19339.9893832601 3.0775693129 2.7388932658 0.2932673670 0.3166359353 1.5744169414 0.0000000000 2.7561192151 5186.2144043668 77464.0301398001 94813.7855956326 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 7.6793327246 4.3305361565 0.0000000000 
580.750 19339.3295189111 2.9941892859 2.6647558642 0.2853245976 0.3080582512 1.5318965162 0.0000000000 2.6815540153 5186.2519380497 77464.9640876273 94813.7480619497 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 7.4715892445 4.2134505315 0.0000000000 
581.729 19338.6875406363 2.9130607072 2.5926167590 0.2775961578 0.2997121369 1.4905170634 0.0000000000 2.6089965888 5186.2884554934 77465.8727660291 94813.7115445060 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 7.2694387059 4.0995136522 0.0000000000 
582.708 19338.0629650166 2.8341231870 2.5224225423 0.2700763064 0.2915913837 1.4502483598 0.0000000000 2.5383933842 5186.3239841038 77466.7568555307 94813.6760158956 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 7.0727319764 3.9886417439 0.0000000000 
583.688 19337.4553216240 2.7573179340 2.4541212093 0.2627594539 0.2836899470 1.4110609617 0.0000000000 2.4696922508 5186.3585505533 77467.6170185004 94813.6414494460 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 6.8813238227 3.8807532125 0.0000000000 
584.667 19336.8641526761 2.6825877136 2.3876621229 0.2556401580 0.2760019421 1.3729261862 0.0000000000 2.4028424040 5186.3921808007 77468.4538996248 94813.6078191986 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 6.6950728133 3.7757685903 0.0000000000 
585.647 19336.2890127004 2.6098768082 2.3229959786 0.2487131207 0.2685216401 1.3358160925 0.0000000000 2.3377943905 5186.4249001095 77469.2681263718 94813.5750998899 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 6.5138412224 3.6736104830 0.0000000000 
586.626 19335.7294682065 2.5391309779 2.2600747707 0.2419731839 0.2612434642 1.2997034635 0.0000000000 2.2745000548 5186.4567330664 77470.0603094429 94813.5432669330 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 6.3374949371 3.5742035183 0.0000000000 
587.605 19335.1850973676 2.4702974221 2.1988517596 0.2354153262 0.2541619851 1.2645617884 0.0000000000 2.2129125064 5186.4877035993 77470.8310432130 94813.5122964001 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 6.1659033656 3.4774742947 0.0000000000 
588.585 19334.6554897096 2.4033247427 2.1392814390 0.2290346591 0.2472719178 1.2303652447 0.0000000000 2.1529860878 5186.5178349945 77471.5809061600 94813.4821650049 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 5.9989393484 3.3833513325 0.0000000000 
589.564 19334.1402458085 2.3381629074 2.0813195043 0.2228264238 0.2405681178 1.1970886819 0.0000000000 2.0946763434 5186.5471499137 77472.3104612827 94813.4528500857 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 5.8364790711 3.2917650253 0.0000000000 
590.543 19333.6389769962 2.2747632141 2.0249228224 0.2167859878 0.2340455769 1.1647076042 0.0000000000 2.0379399883 5186.5756704109 77473.0202565087 94813.4243295885 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 5.6784019796 3.2026475925 0.0000000000 
591.523 19333.1513050734 2.2130782569 1.9700494010 0.2109088415 0.2276994205 1.1331981547 0.0000000000 1.9827348791 5186.6034179477 77473.7108250916 94813.3965820516 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 5.5245906968 3.1159330337 0.0000000000 
592.502 19332.6768620301 2.1530618916 1.9166583595 0.2051905953 0.2215249034 1.1025370989 0.0000000000 1.9290199845 5186.6304134099 77474.3826859980 94813.3695865895 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 5.3749309416 3.0315570834 0.0000000000 
593.481 19332.2152897736 2.0946692037 1.8647099004 0.1996269760 0.2155174069 1.0727018099 0.0000000000 1.8767553568 5186.6566771221 77475.0363442847 94813.3433228773 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 5.2293114500 2.9494571667 0.0000000000 
594.461 19331.7662398637 2.0378564754 1.8141652814 0.1942138242 0.2096724352 1.0436702523 0.0000000000 1.8259021042 5186.6822288628 77475.6722914665 94813.3177711366 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 5.0876238975 2.8695723566 0.0000000000 
595.440 19331.3293732544 1.9825811550 1.7649867880 0.1889470914 0.2039856124 1.0154209683 0.0000000000 1.7764223638 5186.7070878791 77476.2910058741 94813.2929121202 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 4.9497628240 2.7918433321 0.0000000000 
596.419 19330.9043600432 1.9288018262 1.7171377070 0.1838228366 0.1984526793 0.9879330622 0.0000000000 1.7282792749 5186.7312729006 77476.8929530032 94813.2687270988 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 4.8156255600 2.7162123371 0.0000000000 
597.399 19330.4908792259 1.8764781784 1.6705823004 0.1788372241 0.1930694903 0.9611861868 0.0000000000 1.6814369534 5186.7548021530 77477.4785858542 94813.2451978463 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 4.6851121551 2.6426231402 0.0000000000 
598.378 19330.0886184587 1.8255709774 1.6252857806 0.1739865203 0.1878320106 0.9351605296 0.0000000000 1.6358604664 5186.7776933721 77478.0483452636 94813.2223066272 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 4.5581253075 2.5710209960 0.0000000000 
599.357 19329.6972738264 1.7760420378 1.5812142850 0.1692670913 0.1827363128 0.9098367988 0.0000000000 1.5915158079 5186.7999638161 77478.6026602265 94813.2000361832 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 4.4345702959 2.5013526068 0.0000000000 
600.337 19329.3165496166 1.7278541950 1.5383348524 0.1646754000 0.1777785750 0.8851962105 0.0000000000 1.5483698748 5186.8216302790 77479.1419482110 94813.1783697203 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 4.3143549126 2.4335660852 0.0000000000 
601.316 19328.9461580998 1.6809712783 1.4966153994 0.1602080040 0.1729550770 0.8612204753 0.0000000000 1.5063904430 5186.8427091023 77479.6666154643 94813.1572908970 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 4.1973893988 2.3676109183 0.0000000000 
602.295 19328.5858193152 1.6353580851 1.4560246976 0.1558615528 0.1682621983 0.8378917864 0.0000000000 1.4655461454 5186.8632161876 77480.1770573108 94813.1367838117 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 4.0835863806 2.3034379319 0.0000000000 
603.275 19328.2352608628 1.5909803552 1.4165323510 0.1516327854 0.1636964153 0.8151928067 0.0000000000 1.4258064490 5186.8831670083 77480.6736584427 94813.1168329910 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 3.9728608075 2.2409992557 0.0000000000 
604.254 19327.8942177002 1.5478047460 1.3781087747 0.1475185281 0.1592542988 0.7931066568 0.0000000000 1.3871416335 5186.9025766206 77481.1567932027 94813.0974233786 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 3.8651298919 2.1802482903 0.0000000000 
605.233 19327.5624319451 1.5057988082 1.3407251733 0.1435156919 0.1549325111 0.7716169036 0.0000000000 1.3495227701 5186.9214596751 77481.6268258600 94813.0785403241 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 3.7603130500 2.1211396737 0.0000000000 
606.213 19327.2396526835 1.4649309623 1.3043535202 0.1396212708 0.1507278044 0.7507075487 0.0000000000 1.3129217006 5186.9398304274 77482.0841108784 94813.0601695718 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 3.6583318448 2.0636292494 0.0000000000 
607.192 19326.9256357821 1.4251704756 1.2689665378 0.1358323391 0.1466370176 0.7303630171 0.0000000000 1.2773110180 5186.9577027487 77482.5289931772 94813.0422972505 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 3.5591099295 2.0076740350 0.0000000000 
608.171 19326.6201437061 1.3864874399 1.2345376775 0.1321460494 0.1426570745 0.7105681463 0.0000000000 1.2426640458 5186.9750901362 77482.9618083866 94813.0249098630 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 3.4625729934 1.9532321921 0.0000000000 
609.151 19326.3229453421 1.3488527495 1.2010411006 0.1285596308 0.1387849814 0.6913081760 0.0000000000 1.2089548198 5186.9920057228 77483.3828830952 94813.0079942764 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 3.3686487085 1.9002629957 0.0000000000 
610.130 19326.0338158257 1.3122380801 1.1684516598 0.1250703867 0.1350178249 0.6725687371 0.0000000000 1.1761580691 5187.0084622874 77483.7925350911 94812.9915377118 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 3.2772666776 1.8487268062 0.0000000000 
611.109 19325.7525363728 1.2766158678 1.1367448810 0.1216756926 0.1313527699 0.6543358424 0.0000000000 1.1442491978 5187.0244722638 77484.1910735971 94812.9755277355 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 3.1883583836 1.7985850402 0.0000000000 
612.089 19325.4788941165 1.2419592895 1.1058969451 0.1183729946 0.1277870573 0.6365958758 0.0000000000 1.1132042676 5187.0400477501 77484.5787995001 94812.9599522491 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 3.1018571404 1.7498001434 0.0000000000 
613.068 19325.2126819479 1.2082422426 1.0758846715 0.1151598073 0.1243180023 0.6193355834 0.0000000000 1.0829999801 5187.0552005181 77484.9560055733 94812.9447994812 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 3.0176980445 1.7023355634 0.0000000000 
614.047 19324.9536983607 1.1754393263 1.0466855004 0.1120337121 0.1209429920 0.6025420636 0.0000000000 1.0536136603 5187.0699420214 77485.3229766936 94812.9300579779 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 2.9358179284 1.6561557239 0.0000000000 
